"Neighbourhoods_ID","Click_ID","Browser_ID","Entr_Time","Duration","Attributes__what_they_search_for_"
"L7","19554","B2","2023-5-24 15:05","0:00:39","Location"
"L6","19555","B2","2023-5-24 15:06","0:00:29","Website"
"L5","19556","B2","2023-5-24 15:07","0:16:39","Careers"
"L2","19557","B4","2023-5-24 16:00","0:00:07","Website"
"L2","19558","B9","2023-5-24 18:11","0:03:32","Accessability"
"L3","19559","B9","2023-5-24 18:11","0:00:01","Instagram"
"L3","19560","B9","2023-5-24 18:11","0:00:04","Speciality Offerings"
"L2","19561","B9","2023-5-24 18:15","0:21:23","Speciality Offerings"
"L2","19562","B5","2023-5-25 12:57","0:04:57","Website"
"L7","19563","B5","2023-5-25 13:03","0:02:52","Speciality Offerings"
"L2","19564","B2","2023-5-25 15:29","0:00:08","Location"
"L2","19565","B2","2023-5-25 15:29","0:00:05","Ambience"
"L5","19566","B2","2023-5-25 15:30","0:01:01","Instagram"
"L2","19567","B2","2023-5-25 15:31","0:01:11","Location"
"L2","19568","B2","2023-5-25 15:33","0:16:32","Speciality Offerings"
"L6","19569","B2","2023-5-25 15:50","1:36:00","Speciality Offerings"
"L1","19570","B9","2023-5-25 15:54","0:00:02","Instagram"
"L4","19571","B9","2023-5-25 15:54","0:00:23","Website"
"L2","19572","B9","2023-5-25 17:54","0:00:06","Instagram"
"L5","19573","B9","2023-5-25 17:55","0:17:45","Careers"
"L1","19574","B9","2023-5-25 18:13","0:03:11","Speciality Offerings"
"L1","19575","B9","2023-5-25 19:05","0:15:55","Menu"
"L3","19576","B9","2023-5-25 19:05","0:00:28","Menu"
"L7","19577","B9","2023-5-25 19:05","0:00:17","Location"
"L4","19578","B2","2023-5-26 3:51","0:10:39","Website"
"L1","19579","B2","2023-5-26 3:51","0:00:05","Ambience"
"L4","19580","B2","2023-5-26 8:13","0:28:50","Location"
"L3","19581","B2","2023-5-26 8:13","0:00:07","Speciality Offerings"
"L1","19582","B2","2023-5-26 15:06","0:00:48","Speciality Offerings"
"L4","19583","B2","2023-5-26 15:07","0:21:43","Speciality Offerings"
"L4","19584","B9","2023-5-26 15:15","0:00:08","Instagram"
"L2","19585","B9","2023-5-26 15:26","0:00:09","Website"
"L6","19586","B9","2023-5-26 15:26","0:00:08","Location"
"L1","19587","B9","2023-5-26 15:27","0:22:08","Accessability"
"L7","19588","B9","2023-5-26 15:27","0:00:07","Instagram"
"L2","19589","B9","2023-5-26 15:55","0:00:11","Instagram"
"L2","19590","B9","2023-5-26 16:00","0:06:45","Speciality Offerings"
"L1","19591","B9","2023-5-26 16:00","0:00:42","Instagram"
"L3","19592","B9","2023-5-26 16:13","1:50:30","Menu"
"L2","19593","B9","2023-5-26 18:07","0:24:28","Location"
"L3","19594","B9","2023-5-26 18:07","0:00:19","Instagram"
"L3","19595","B9","2023-5-26 18:07","0:00:12","Location"
"L5","19596","B9","2023-5-26 18:35","1:18:08","Website"
"L7","19597","B9","2023-5-26 18:35","0:00:11","Offers"
"L6","19598","B9","2023-5-26 19:53","0:00:05","Ambience"
"L3","19599","B5","2023-5-27 6:59","0:00:02","Instagram"
"L5","19600","B5","2023-5-27 7:00","0:00:03","Menu"
"L1","19601","B5","2023-5-27 7:00","0:00:08","Location"
"L3","19602","B5","2023-5-27 7:01","0:00:03","Speciality Offerings"
"L4","19603","B5","2023-5-27 7:01","0:00:03","Website"
"L7","19604","B5","2023-5-27 7:02","0:00:03","Menu"
"L1","19605","B5","2023-5-27 7:03","0:00:02","Accessability"
"L5","19606","B5","2023-5-27 7:03","0:00:02","Offers"
"L1","19607","B5","2023-5-27 7:04","0:00:04","Offers"
"L2","19608","B5","2023-5-27 7:05","0:00:24","Location"
"L3","19609","B5","2023-5-27 7:06","0:00:23","Location"
"L5","19610","B5","2023-5-27 7:19","0:00:03","Website"
"L2","19611","B5","2023-5-27 7:20","0:00:30","Website"
"L1","19612","B5","2023-5-27 7:20","0:00:05","Offers"
"L2","19613","B5","2023-5-27 7:20","0:00:09","Menu"
"L7","19614","B5","2023-5-27 7:55","0:00:15","Instagram"
"L2","19615","B5","2023-5-27 7:56","0:09:28","Instagram"
"L1","19616","B2","2023-5-27 8:06","0:01:16","Location"
"L1","19617","B2","2023-5-27 8:08","0:54:19","Location"
"L7","19618","B5","2023-5-27 12:40","0:19:32","Instagram"
"L1","19619","B5","2023-5-27 13:01","0:57:54","Speciality Offerings"
"L4","19620","B2","2023-5-27 15:05","0:14:33","Accessability"
"L5","19621","B5","2023-5-27 15:14","0:07:41","Website"
"L6","19622","B5","2023-5-27 15:43","1:05:47","Instagram"
"L1","19623","B9","2023-5-27 18:37","0:03:27","Accessability"
"L1","19624","B9","2023-5-27 18:41","0:21:59","Menu"
"L3","19625","B9","2023-5-27 19:03","0:03:05","Accessability"
"L2","19626","B5","2023-5-28 0:27","0:26:12","Ambience"
"L1","19627","B2","2023-5-28 4:48","0:00:05","Instagram"
"L7","19628","B2","2023-5-28 4:49","0:03:01","Careers"
"L1","19629","B2","2023-5-28 4:53","0:01:12","Website"
"L3","19630","B2","2023-5-28 4:55","0:06:21","Menu"
"L4","19631","B2","2023-5-28 5:02","0:15:44","Accessability"
"L3","19632","B2","2023-5-28 5:18","0:05:15","Instagram"
"L2","19633","B2","2023-5-28 7:52","0:00:47","Website"
"L4","19634","B2","2023-5-28 7:52","0:00:06","Speciality Offerings"
"L6","19635","B2","2023-5-28 7:53","0:00:10","Website"
"L7","19636","B2","2023-5-28 7:54","0:00:03","Instagram"
"L2","19637","B2","2023-5-28 7:54","0:00:09","Location"
"L1","19638","B2","2023-5-28 7:55","0:22:13","Instagram"
"L3","19639","B2","2023-5-28 7:55","0:00:10","Speciality Offerings"
"L3","19640","B2","2023-5-28 8:18","0:16:14","Location"
"L4","19641","B5","2023-5-28 14:52","0:00:03","Website"
"L4","19642","B5","2023-5-28 14:53","0:00:06","Location"
"L1","19643","B5","2023-5-28 14:54","0:53:51","Website"
"L2","19644","B2","2023-5-28 14:58","0:00:06","Website"
"L7","19645","B2","2023-5-28 14:59","0:20:27","Location"
"L1","19646","B2","2023-5-28 15:20","0:00:01","Instagram"
"L1","19647","B5","2023-5-28 16:17","0:31:38","Location"
"L1","19648","B4","2023-5-28 16:25","0:08:07","Instagram"
"L7","19649","B4","2023-5-28 16:25","0:00:06","Location"
"L7","19650","B5","2023-5-28 23:09","0:05:02","Website"
"L2","19651","B5","2023-5-28 23:09","0:00:23","Accessability"
"L5","19652","B5","2023-5-28 23:20","0:53:49","Instagram"
"L6","19653","B5","2023-5-29 0:25","0:37:47","Offers"
"L2","19654","B5","2023-5-29 1:03","0:01:13","Menu"
"L1","19655","B2","2023-5-29 4:12","0:16:30","Instagram"
"L7","19656","B2","2023-5-29 4:12","0:00:03","Accessability"
"L1","19657","B2","2023-5-29 4:30","0:00:04","Location"
"L2","19658","B5","2023-5-29 8:45","0:04:31","Website"
"L7","19659","B5","2023-5-29 9:47","0:00:55","Location"
"L3","19660","B5","2023-5-29 15:02","0:06:09","Location"
"L7","19661","B5","2023-5-29 15:10","0:08:31","Ambience"
"L3","19662","B5","2023-5-29 15:21","0:28:54","Speciality Offerings"
"L1","19663","B9","2023-5-29 15:30","0:06:42","Accessability"
"L4","19664","B9","2023-5-29 16:21","0:16:17","Website"
"L1","19665","B9","2023-5-29 16:38","0:20:37","Website"
"L5","19666","B9","2023-5-29 16:58","0:02:06","Speciality Offerings"
"L1","19667","B9","2023-5-29 17:03","0:11:04","Ambience"
"L2","19668","B9","2023-5-29 18:28","0:19:41","Careers"
"L3","19669","B9","2023-5-29 18:52","0:02:52","Speciality Offerings"
"L1","19670","B5","2023-5-30 7:54","0:02:24","Ratings"
"L7","19671","B5","2023-5-30 7:58","0:00:08","Ambience"
"L6","19672","B5","2023-5-30 7:59","0:09:51","Website"
"L7","19673","B5","2023-5-30 7:59","0:00:09","Careers"
"L2","19674","B9","2023-5-30 13:59","0:00:16","Speciality Offerings"
"L7","19675","B9","2023-5-30 13:59","0:00:07","Speciality Offerings"
"L2","19676","B9","2023-5-30 14:00","0:04:54","Instagram"
"L1","19677","B9","2023-5-30 14:05","0:08:19","Location"
"L2","19678","B9","2023-5-30 14:13","0:21:28","Website"
"L2","19679","B5","2023-5-30 14:16","0:17:22","Quiet"
"L3","19680","B9","2023-5-30 14:35","0:21:19","Website"
"L5","19681","B9","2023-5-30 14:56","0:21:41","Website"
"L3","19682","B5","2023-5-30 15:06","0:00:07","Website"
"L7","19683","B5","2023-5-30 15:07","0:03:25","Instagram"
"L6","19684","B5","2023-5-30 15:22","0:59:09","Location"
"L3","19685","B9","2023-5-30 15:45","0:21:30","Careers"
"L4","19686","B9","2023-5-30 16:06","0:20:27","Offers"
"L2","19687","B9","2023-5-30 16:50","0:01:04","Instagram"
"L2","19688","B9","2023-5-30 16:51","0:12:51","Instagram"
"L2","19689","B9","2023-5-30 19:05","0:05:24","Careers"
"L6","19690","B9","2023-5-30 20:42","0:00:30","Instagram"
"L1","19691","B9","2023-5-30 20:43","0:00:29","Ambience"
"L3","19692","B9","2023-5-30 20:45","0:00:53","Website"
"L3","19693","B9","2023-5-30 20:46","0:00:09","Instagram"
"L1","19694","B9","2023-5-31 9:36","0:18:13","Menu"
"L5","19695","B9","2023-5-31 9:57","0:03:19","Instagram"
"L6","19696","B5","2023-5-31 13:51","0:00:34","Accessability"
"L2","19697","B5","2023-5-31 13:53","0:23:11","Location"
"L3","19698","B5","2023-5-31 15:18","0:31:23","Ambience"
"L2","19699","B5","2023-5-31 15:57","0:00:12","Price"
"L7","19700","B5","2023-5-31 15:59","0:00:06","Instagram"
"L1","19701","B5","2023-5-31 16:01","0:01:49","Menu"
"L3","19702","B5","2023-5-31 16:05","0:00:03","Instagram"
"L2","19703","B5","2023-5-31 16:09","0:09:06","Accessability"
"L7","19704","B5","2023-5-31 16:19","0:00:30","Instagram"
"L5","19705","B5","2023-5-31 16:20","0:00:08","Location"
"L3","19706","B5","2023-5-31 16:22","0:32:20","Careers"
"L1","19707","B9","2023-5-31 18:59","0:19:50","Location"
"L5","19708","B9","2023-5-31 19:22","0:11:50","Website"
"L4","19709","B9","2023-5-31 19:22","0:00:04","Location"
"L7","19710","B9","2023-5-31 19:22","0:00:02","Location"
"L2","19711","B9","2023-5-31 19:22","0:00:02","Instagram"
"L2","19712","B9","2023-6-1 3:28","0:40:06","Website"
"L2","19713","B5","2023-6-1 14:42","0:01:37","Website"
"L6","19714","B5","2023-6-1 14:56","0:02:37","Ambience"
"L3","19715","B5","2023-6-1 15:02","0:14:32","Instagram"
"L2","19716","B5","2023-6-1 15:20","0:50:39","Instagram"
"L2","19717","B9","2023-6-1 18:47","0:10:45","Menu"
"L5","19718","B9","2023-6-1 18:57","0:14:11","Speciality Offerings"
"L5","19719","B9","2023-6-2 16:27","0:08:37","Instagram"
"L1","19720","B9","2023-6-2 16:39","0:04:51","Instagram"
"L4","19721","B9","2023-6-2 16:45","0:21:27","Offers"
"L2","19722","B9","2023-6-4 17:28","0:02:52","Menu"
"L7","19723","B9","2023-6-4 17:28","0:00:11","Menu"
"L3","19724","B9","2023-6-4 17:31","0:17:15","Instagram"
"L5","19725","B9","2023-6-4 17:49","0:05:01","Ratings"
"L6","19726","B9","2023-6-4 17:54","0:21:55","Instagram"
"L4","19727","B9","2023-6-4 18:16","0:00:04","Menu"
"L7","19728","B2","2023-6-5 4:08","0:00:37","Website"
"L7","19729","B2","2023-6-5 4:09","0:19:32","Ambience"
"L7","19730","B2","2023-6-5 4:31","0:00:04","Instagram"
"L6","19731","B2","2023-6-5 15:05","0:00:31","Offers"
"L6","19732","B2","2023-6-5 15:06","0:00:13","Location"
"L1","19733","B2","2023-6-5 15:06","0:00:24","Instagram"
"L5","19734","B9","2023-6-5 17:25","0:00:06","Menu"
"L2","19735","B9","2023-6-5 17:26","0:01:08","Website"
"L2","19736","B9","2023-6-5 17:26","0:00:20","Careers"
"L7","19737","B9","2023-6-5 17:31","0:00:01","Accessability"
"L2","19738","B5","2023-6-6 13:02","0:03:25","Website"
"L2","19739","B5","2023-6-6 16:00","0:00:20","Speciality Offerings"
"L2","19740","B5","2023-6-6 16:01","0:00:06","Website"
"L5","19741","B5","2023-6-6 16:02","0:22:33","Speciality Offerings"
"L3","19742","B5","2023-6-6 16:28","0:07:39","Menu"
"L1","19743","B5","2023-6-6 16:35","0:31:17","Ambience"
"L3","19744","B5","2023-6-6 16:35","0:00:05","Location"
"L2","19745","B5","2023-6-7 0:40","0:02:49","Speciality Offerings"
"L7","19746","B5","2023-6-7 12:24","0:13:12","Menu"
"L3","19747","B5","2023-6-7 19:33","0:00:20","Location"
"L5","19748","B5","2023-6-7 19:33","0:00:05","Instagram"
"L1","19749","B5","2023-6-7 19:34","0:00:06","Offers"
"L7","19750","B5","2023-6-7 19:34","0:00:09","Website"
"L7","19751","B5","2023-6-7 19:35","0:35:25","Careers"
"L4","19752","B9","2023-6-8 11:39","0:00:07","Accessability"
"L7","19753","B9","2023-6-8 17:39","0:03:43","Instagram"
"L4","19754","B9","2023-6-8 18:01","0:04:16","Menu"
"L2","19755","B9","2023-6-8 18:17","0:18:34","Location"
"L1","19756","B9","2023-6-8 18:40","0:20:06","Speciality Offerings"
"L2","19757","B9","2023-6-8 19:03","0:03:54","Website"
"L6","19758","B9","2023-6-8 19:07","0:23:10","Website"
"L3","19759","B9","2023-6-8 19:30","0:26:44","Website"
"L1","19760","B9","2023-6-8 19:57","0:01:45","Instagram"
"L1","19761","B2","2023-6-9 7:43","0:00:42","Ambience"
"L7","19762","B2","2023-6-9 7:44","0:01:01","Menu"
"L3","19763","B2","2023-6-9 7:47","0:26:37","Instagram"
"L1","19764","B2","2023-6-9 14:53","0:00:41","Website"
"L1","19765","B2","2023-6-9 14:54","1:17:43","Instagram"
"L3","19766","B5","2023-6-9 14:55","0:50:10","Instagram"
"L7","19767","B9","2023-6-9 16:41","0:00:10","Website"
"L1","19768","B9","2023-6-9 16:41","0:00:12","Instagram"
"L6","19769","B9","2023-6-9 16:42","0:24:19","Website"
"L2","19770","B9","2023-6-9 17:07","0:30:01","Accessability"
"L6","19771","B9","2023-6-9 17:37","0:21:18","Speciality Offerings"
"L6","19772","B9","2023-6-9 18:00","0:03:13","Instagram"
"L2","19773","B9","2023-6-9 18:03","0:30:01","Ambience"
"L6","19774","B9","2023-6-9 18:34","0:03:39","Menu"
"L1","19775","B9","2023-6-9 18:38","0:02:01","Speciality Offerings"
"L6","19776","B9","2023-6-9 18:45","0:00:04","Location"
"L6","19777","B9","2023-6-9 18:46","0:26:38","Instagram"
"L1","19778","B9","2023-6-9 19:15","0:32:21","Location"
"L3","19779","B9","2023-6-10 8:16","0:07:15","Location"
"L2","19780","B9","2023-6-10 8:26","0:13:50","Menu"
"L7","19781","B9","2023-6-10 14:07","0:10:09","Offers"
"L5","19782","B9","2023-6-10 14:17","0:13:16","Careers"
"L1","19783","B5","2023-6-10 14:55","0:00:47","Instagram"
"L2","19784","B5","2023-6-10 14:56","0:22:33","Speciality Offerings"
"L3","19785","B5","2023-6-10 15:19","1:01:46","Location"
"L5","19786","B9","2023-6-10 15:21","0:00:20","Accessability"
"L5","19787","B9","2023-6-10 16:31","0:02:01","Location"
"L6","19788","B9","2023-6-10 16:34","0:01:36","Speciality Offerings"
"L2","19789","B9","2023-6-10 17:26","0:13:58","Accessability"
"L7","19790","B5","2023-6-11 13:29","0:54:07","Speciality Offerings"
"L3","19791","B5","2023-6-11 18:59","0:08:21","Speciality Offerings"
"L4","19792","B2","2023-6-12 3:23","0:00:06","Location"
"L5","19793","B2","2023-6-12 3:23","0:00:04","Menu"
"L1","19794","B2","2023-6-12 3:24","0:00:05","Speciality Offerings"
"L2","19795","B2","2023-6-12 8:00","0:00:01","Instagram"
"L6","19796","B2","2023-6-12 8:01","0:18:13","Accessability"
"L1","19797","B9","2023-6-12 8:31","0:00:29","Speciality Offerings"
"L7","19798","B2","2023-6-12 15:02","0:00:19","Menu"
"L5","19799","B9","2023-6-12 15:48","0:44:19","Menu"
"L2","19800","B9","2023-6-12 15:48","0:00:04","Instagram"
"L2","19801","B2","2023-6-13 3:52","0:45:40","Speciality Offerings"
"L1","19802","B2","2023-6-13 3:52","0:00:47","Accessability"
"L6","19803","B2","2023-6-13 4:40","0:00:06","Instagram"
"L7","19804","B2","2023-6-13 7:37","0:51:01","Instagram"
"L5","19805","B2","2023-6-13 15:18","0:00:04","Instagram"
"L4","19806","B2","2023-6-13 15:19","0:27:47","Menu"
"L4","19807","B9","2023-6-13 15:50","0:00:20","Ambience"
"L3","19808","B9","2023-6-13 15:50","0:00:05","Menu"
"L1","19809","B9","2023-6-13 15:51","0:00:33","Speciality Offerings"
"L1","19810","B9","2023-6-13 15:52","0:00:11","Careers"
"L4","19811","B9","2023-6-13 15:52","0:00:07","Location"
"L5","19812","B9","2023-6-13 15:52","0:00:09","Website"
"L2","19813","B5","2023-6-13 15:54","0:00:05","Website"
"L2","19814","B5","2023-6-13 15:56","0:00:39","Offers"
"L4","19815","B5","2023-6-13 15:57","0:53:23","Menu"
"L4","19816","B2","2023-6-13 16:14","0:15:29","Instagram"
"L2","19817","B5","2023-6-13 16:19","0:00:02","Menu"
"L1","19818","B5","2023-6-13 17:11","0:08:42","Offers"
"L1","19819","B9","2023-6-13 18:08","0:00:40","Accessability"
"L4","19820","B9","2023-6-13 18:09","1:35:05","Speciality Offerings"
"L4","19821","B2","2023-6-14 3:51","0:00:10","Speciality Offerings"
"L1","19822","B2","2023-6-14 3:52","0:11:31","Accessability"
"L1","19823","B2","2023-6-14 4:03","0:50:43","Ratings"
"L1","19824","B9","2023-6-14 7:19","0:19:59","Accessability"
"L1","19825","B2","2023-6-14 7:41","0:02:46","Ambience"
"L2","19826","B2","2023-6-14 7:44","0:43:40","Website"
"L6","19827","B9","2023-6-14 8:17","0:06:41","Accessability"
"L6","19828","B5","2023-6-14 9:36","0:20:54","Location"
"L3","19829","B5","2023-6-14 10:13","0:06:01","Website"
"L2","19830","B5","2023-6-14 10:13","0:00:11","Quiet"
"L2","19831","B5","2023-6-14 10:20","0:01:28","Accessability"
"L7","19832","B5","2023-6-14 10:22","0:06:55","Menu"
"L3","19833","B5","2023-6-14 14:56","0:19:19","Instagram"
"L2","19834","B9","2023-6-14 14:59","0:00:08","Instagram"
"L7","19835","B2","2023-6-14 15:00","0:01:13","Menu"
"L1","19836","B2","2023-6-14 15:01","0:22:57","Price"
"L3","19837","B5","2023-6-14 15:17","0:00:24","Instagram"
"L6","19838","B5","2023-6-14 15:18","0:00:05","Location"
"L7","19839","B5","2023-6-14 15:19","0:16:03","Website"
"L5","19840","B2","2023-6-14 15:37","0:27:36","Location"
"L1","19841","B2","2023-6-14 16:05","0:53:09","Offers"
"L7","19842","B2","2023-6-14 16:59","0:08:15","Accessability"
"L2","19843","B9","2023-6-14 17:03","0:21:37","Location"
"L5","19844","B9","2023-6-14 17:03","0:00:06","Website"
"L1","19845","B9","2023-6-14 17:24","0:08:56","Location"
"L1","19846","B9","2023-6-14 17:38","0:51:06","Website"
"L3","19847","B9","2023-6-14 18:16","0:03:51","Website"
"L3","19848","B9","2023-6-14 18:20","0:04:13","Instagram"
"L1","19849","B5","2023-6-14 21:01","0:05:16","Website"
"L3","19850","B2","2023-6-15 3:22","0:52:45","Location"
"L3","19851","B9","2023-6-15 7:19","0:08:02","Speciality Offerings"
"L3","19852","B2","2023-6-15 8:05","0:00:39","Careers"
"L2","19853","B2","2023-6-15 8:07","0:00:16","Location"
"L5","19854","B2","2023-6-15 8:07","0:00:05","Location"
"L2","19855","B2","2023-6-15 8:07","0:00:05","Instagram"
"L7","19856","B2","2023-6-15 8:08","0:00:08","Careers"
"L2","19857","B2","2023-6-15 8:08","0:00:10","Accessability"
"L2","19858","B2","2023-6-15 8:09","0:22:00","Location"
"L7","19859","B9","2023-6-15 8:37","0:48:20","Instagram"
"L2","19860","B5","2023-6-15 17:18","0:25:10","Speciality Offerings"
"L3","19861","B5","2023-6-16 13:38","0:01:57","Instagram"
"L4","19862","B5","2023-6-16 13:41","0:28:15","Website"
"L7","19863","B5","2023-6-16 14:11","0:09:09","Speciality Offerings"
"L2","19864","B2","2023-6-16 14:45","0:24:55","Website"
"L2","19865","B2","2023-6-16 15:18","0:12:25","Instagram"
"L7","19866","B2","2023-6-16 15:54","0:54:03","Menu"
"L1","19867","B5","2023-6-16 17:36","0:04:45","Speciality Offerings"
"L7","19868","B5","2023-6-16 17:36","0:00:07","Instagram"
"L2","19869","B5","2023-6-16 17:50","0:13:09","Instagram"
"L1","19870","B5","2023-6-16 18:04","0:20:52","Website"
"L7","19871","B5","2023-6-16 18:30","0:24:48","Location"
"L2","19872","B5","2023-6-16 19:12","0:03:02","Speciality Offerings"
"L6","19873","B5","2023-6-16 19:15","0:07:49","Ambience"
"L2","19874","B5","2023-6-16 19:24","0:14:02","Speciality Offerings"
"L5","19875","B5","2023-6-16 19:39","0:04:11","Location"
"L1","19876","B5","2023-6-16 19:45","0:19:02","Instagram"
"L2","19877","B5","2023-6-16 20:05","0:02:25","Accessability"
"L4","19878","B2","2023-6-17 3:37","0:00:04","Menu"
"L2","19879","B2","2023-6-17 3:37","0:00:06","Speciality Offerings"
"L2","19880","B2","2023-6-17 3:37","0:00:34","Speciality Offerings"
"L2","19881","B2","2023-6-17 3:38","0:00:27","Website"
"L2","19882","B2","2023-6-17 3:38","0:00:07","Location"
"L3","19883","B2","2023-6-17 3:38","0:00:05","Instagram"
"L2","19884","B2","2023-6-17 3:38","0:00:12","Website"
"L2","19885","B2","2023-6-17 3:39","0:00:05","Website"
"L6","19886","B5","2023-6-17 9:12","0:01:00","Location"
"L6","19887","B5","2023-6-17 9:17","0:24:39","Careers"
"L5","19888","B5","2023-6-17 9:46","0:17:46","Instagram"
"L7","19889","B5","2023-6-17 10:37","0:05:16","Speciality Offerings"
"L3","19890","B5","2023-6-17 10:43","0:09:35","Instagram"
"L2","19891","B5","2023-6-17 11:01","0:12:52","Instagram"
"L4","19892","B5","2023-6-17 12:17","0:04:32","Location"
"L7","19893","B5","2023-6-17 12:21","0:01:51","Website"
"L2","19894","B5","2023-6-17 13:21","0:08:31","Menu"
"L1","19895","B5","2023-6-17 15:29","0:01:25","Website"
"L2","19896","B5","2023-6-17 15:32","0:01:39","Ambience"
"L2","19897","B5","2023-6-17 15:35","0:01:50","Ambience"
"L2","19898","B5","2023-6-17 15:42","0:00:04","WiFi"
"L2","19899","B5","2023-6-17 15:43","0:00:13","Ambience"
"L4","19900","B5","2023-6-17 15:47","0:00:50","Website"
"L1","19901","B5","2023-6-17 15:50","0:05:20","Website"
"L5","19902","B5","2023-6-17 15:59","0:02:17","Offers"
