"Neighbourhoods_ID","Neighbourhoods","Click_ID","Entr_Time","Duration","Attributes__what_they_search_for_","Browser_ID"
"L1","Barceloneta","19464","2023-5-21 8:05","0:00:05","Location","B9"
"L4","Gracia","19465","2023-5-21 9:27","0:21:59","Accessability","B9"
"L2","El Born","19466","2023-5-21 9:27","0:00:05","Instagram","B9"
"L6","Sarria","19467","2023-5-21 9:49","0:00:06","Instagram","B9"
"L1","Barceloneta","19468","2023-5-21 9:50","0:15:33","Website","B9"
"L3","Sants","19469","2023-5-21 10:07","0:00:05","Instagram","B9"
"L1","Barceloneta","19470","2023-5-21 10:19","0:00:14","Location","B9"
"L7","Poblenou","19471","2023-5-21 10:19","0:00:06","Location","B9"
"L3","Sants","19472","2023-5-21 10:19","0:00:09","Website","B9"
"L7","Poblenou","19473","2023-5-21 10:20","2:13:37","Accessability","B9"
"L7","Poblenou","19474","2023-5-21 10:29","0:00:07","Instagram","B9"
"L1","Barceloneta","19475","2023-5-21 10:30","0:00:38","Accessability","B9"
"L1","Barceloneta","19476","2023-5-21 10:31","0:39:24","Instagram","B9"
"L2","El Born","19477","2023-5-21 11:15","0:00:04","Speciality Offerings","B9"
"L1","Barceloneta","19478","2023-5-21 12:10","1:33:55","Instagram","B5"
"L5","Eixample","19479","2023-5-21 12:34","0:01:07","Ambience","B9"
"L1","Barceloneta","19480","2023-5-21 12:36","0:00:43","Location","B9"
"L5","Eixample","19481","2023-5-21 12:37","0:00:36","Location","B9"
"L1","Barceloneta","19482","2023-5-21 12:38","0:00:29","Location","B9"
"L3","Sants","19483","2023-5-21 12:39","0:01:29","Menu","B9"
"L1","Barceloneta","19484","2023-5-21 12:40","0:00:30","Instagram","B9"
"L2","El Born","19485","2023-5-21 12:41","0:42:15","Accessability","B9"
"L3","Sants","19486","2023-5-21 13:23","0:46:10","Speciality Offerings","B9"
"L3","Sants","19487","2023-5-21 14:10","0:43:10","Instagram","B9"
"L7","Poblenou","19488","2023-5-21 14:53","0:00:21","Speciality Offerings","B9"
"L4","Gracia","19489","2023-5-21 15:11","0:01:02","Ambience","B2"
"L3","Sants","19490","2023-5-21 15:12","0:19:34","Careers","B9"
"L2","El Born","19491","2023-5-21 15:12","0:00:05","Speciality Offerings","B2"
"L7","Poblenou","19492","2023-5-21 15:13","0:01:09","Speciality Offerings","B2"
"L2","El Born","19493","2023-5-21 15:13","0:00:41","Website","B2"
"L2","El Born","19494","2023-5-21 15:15","0:00:05","Location","B2"
"L3","Sants","19495","2023-5-21 15:15","0:00:05","Location","B2"
"L2","El Born","19496","2023-5-21 15:33","0:22:35","Instagram","B9"
"L2","El Born","19497","2023-5-21 15:56","0:00:37","Ambience","B9"
"L7","Poblenou","19498","2023-5-21 15:57","0:00:42","Location","B9"
"L1","Barceloneta","19499","2023-5-21 15:58","0:00:37","Speciality Offerings","B9"
"L7","Poblenou","19500","2023-5-21 15:59","0:01:47","Website","B9"
"L1","Barceloneta","19501","2023-5-21 16:01","0:02:06","Instagram","B9"
"L2","El Born","19502","2023-5-21 16:03","0:00:35","Ratings","B9"
"L1","Barceloneta","19503","2023-5-21 16:04","0:00:32","Menu","B9"
"L6","Sarria","19504","2023-5-21 16:05","0:00:53","Instagram","B9"
"L2","El Born","19505","2023-5-21 16:06","0:01:00","Website","B9"
"L1","Barceloneta","19506","2023-5-21 16:08","0:00:04","Website","B9"
"L5","Eixample","19507","2023-5-21 16:08","0:00:46","Website","B9"
"L7","Poblenou","19508","2023-5-21 16:09","0:01:15","Speciality Offerings","B9"
"L1","Barceloneta","19509","2023-5-21 16:49","0:27:32","Instagram","B4"
"L5","Eixample","19510","2023-5-21 18:47","0:06:39","Website","B9"
"L1","Barceloneta","19511","2023-5-22 2:12","0:00:15","Website","B5"
"L6","Sarria","19512","2023-5-22 2:12","0:00:12","Speciality Offerings","B5"
"L6","Sarria","19513","2023-5-22 2:14","0:40:54","Accessability","B5"
"L1","Barceloneta","19514","2023-5-22 4:39","0:03:22","Website","B5"
"L1","Barceloneta","19515","2023-5-22 4:43","0:00:12","Speciality Offerings","B5"
"L2","El Born","19516","2023-5-22 4:43","0:00:07","Website","B5"
"L6","Sarria","19517","2023-5-22 4:44","0:00:07","Instagram","B5"
"L5","Eixample","19518","2023-5-22 4:44","0:00:21","Ambience","B5"
"L2","El Born","19519","2023-5-22 6:03","0:00:23","Instagram","B5"
"L2","El Born","19520","2023-5-22 15:24","0:20:44","Instagram","B2"
"L7","Poblenou","19521","2023-5-22 15:24","0:00:07","Offers","B2"
"L5","Eixample","19522","2023-5-22 18:30","0:00:05","Accessability","B9"
"L3","Sants","19523","2023-5-22 18:31","0:01:28","Menu","B9"
"L2","El Born","19524","2023-5-22 18:31","0:00:01","Menu","B9"
"L7","Poblenou","19525","2023-5-22 18:35","0:13:10","Speciality Offerings","B9"
"L4","Gracia","19526","2023-5-23 3:45","0:00:13","Instagram","B2"
"L2","El Born","19527","2023-5-23 3:46","0:01:29","Accessability","B2"
"L1","Barceloneta","19528","2023-5-23 3:49","0:00:48","Location","B2"
"L5","Eixample","19529","2023-5-23 3:50","0:00:06","Location","B2"
"L7","Poblenou","19530","2023-5-23 3:51","0:01:34","Website","B2"
"L2","El Born","19531","2023-5-23 3:51","0:00:13","Careers","B2"
"L3","Sants","19532","2023-5-23 3:53","0:01:40","Instagram","B2"
"L5","Eixample","19533","2023-5-23 3:55","0:46:23","Speciality Offerings","B2"
"L3","Sants","19534","2023-5-23 8:02","0:00:29","Speciality Offerings","B2"
"L3","Sants","19535","2023-5-23 8:03","0:17:39","Instagram","B2"
"L7","Poblenou","19536","2023-5-23 8:03","0:00:30","Location","B2"
"L7","Poblenou","19537","2023-5-23 8:19","0:00:01","Location","B5"
"L2","El Born","19538","2023-5-23 8:21","0:00:53","Website","B2"
"L1","Barceloneta","19539","2023-5-23 14:43","0:00:07","Speciality Offerings","B9"
"L2","El Born","19540","2023-5-23 14:44","0:00:09","Instagram","B9"
"L2","El Born","19541","2023-5-23 15:26","0:24:19","Speciality Offerings","B2"
"L5","Eixample","19542","2023-5-23 17:59","0:10:20","Ambience","B9"
"L2","El Born","19543","2023-5-23 18:10","0:19:09","Instagram","B9"
"L5","Eixample","19544","2023-5-24 4:16","0:17:00","Instagram","B2"
"L1","Barceloneta","19545","2023-5-24 4:16","0:00:21","Website","B2"
"L2","El Born","19546","2023-5-24 4:33","0:26:23","Website","B2"
"L3","Sants","19547","2023-5-24 7:48","0:00:55","Location","B2"
"L2","El Born","19548","2023-5-24 7:49","0:27:01","Careers","B2"
"L4","Gracia","19549","2023-5-24 14:59","0:00:12","Speciality Offerings","B2"
"L3","Sants","19550","2023-5-24 15:00","0:00:17","Ambience","B2"
"L1","Barceloneta","19551","2023-5-24 15:00","0:00:18","Menu","B2"
"L3","Sants","19552","2023-5-24 15:01","0:01:30","Ambience","B2"
"L1","Barceloneta","19553","2023-5-24 15:03","0:01:47","Offers","B2"
"L7","Poblenou","19554","2023-5-24 15:05","0:00:39","Location","B2"
"L6","Sarria","19555","2023-5-24 15:06","0:00:29","Website","B2"
"L5","Eixample","19556","2023-5-24 15:07","0:16:39","Careers","B2"
"L2","El Born","19557","2023-5-24 16:00","0:00:07","Website","B4"
"L2","El Born","19558","2023-5-24 18:11","0:03:32","Accessability","B9"
"L3","Sants","19559","2023-5-24 18:11","0:00:01","Instagram","B9"
"L3","Sants","19560","2023-5-24 18:11","0:00:04","Speciality Offerings","B9"
"L2","El Born","19561","2023-5-24 18:15","0:21:23","Speciality Offerings","B9"
"L2","El Born","19562","2023-5-25 12:57","0:04:57","Website","B5"
"L7","Poblenou","19563","2023-5-25 13:03","0:02:52","Speciality Offerings","B5"
"L2","El Born","19564","2023-5-25 15:29","0:00:08","Location","B2"
"L2","El Born","19565","2023-5-25 15:29","0:00:05","Ambience","B2"
"L5","Eixample","19566","2023-5-25 15:30","0:01:01","Instagram","B2"
"L2","El Born","19567","2023-5-25 15:31","0:01:11","Location","B2"
"L2","El Born","19568","2023-5-25 15:33","0:16:32","Speciality Offerings","B2"
"L6","Sarria","19569","2023-5-25 15:50","1:36:00","Speciality Offerings","B2"
"L1","Barceloneta","19570","2023-5-25 15:54","0:00:02","Instagram","B9"
"L4","Gracia","19571","2023-5-25 15:54","0:00:23","Website","B9"
"L2","El Born","19572","2023-5-25 17:54","0:00:06","Instagram","B9"
"L5","Eixample","19573","2023-5-25 17:55","0:17:45","Careers","B9"
"L1","Barceloneta","19574","2023-5-25 18:13","0:03:11","Speciality Offerings","B9"
"L1","Barceloneta","19575","2023-5-25 19:05","0:15:55","Menu","B9"
"L3","Sants","19576","2023-5-25 19:05","0:00:28","Menu","B9"
"L7","Poblenou","19577","2023-5-25 19:05","0:00:17","Location","B9"
"L4","Gracia","19578","2023-5-26 3:51","0:10:39","Website","B2"
"L1","Barceloneta","19579","2023-5-26 3:51","0:00:05","Ambience","B2"
"L4","Gracia","19580","2023-5-26 8:13","0:28:50","Location","B2"
"L3","Sants","19581","2023-5-26 8:13","0:00:07","Speciality Offerings","B2"
"L1","Barceloneta","19582","2023-5-26 15:06","0:00:48","Speciality Offerings","B2"
"L4","Gracia","19583","2023-5-26 15:07","0:21:43","Speciality Offerings","B2"
"L4","Gracia","19584","2023-5-26 15:15","0:00:08","Instagram","B9"
"L2","El Born","19585","2023-5-26 15:26","0:00:09","Website","B9"
"L6","Sarria","19586","2023-5-26 15:26","0:00:08","Location","B9"
"L1","Barceloneta","19587","2023-5-26 15:27","0:22:08","Accessability","B9"
"L7","Poblenou","19588","2023-5-26 15:27","0:00:07","Instagram","B9"
"L2","El Born","19589","2023-5-26 15:55","0:00:11","Instagram","B9"
"L2","El Born","19590","2023-5-26 16:00","0:06:45","Speciality Offerings","B9"
"L1","Barceloneta","19591","2023-5-26 16:00","0:00:42","Instagram","B9"
"L3","Sants","19592","2023-5-26 16:13","1:50:30","Menu","B9"
"L2","El Born","19593","2023-5-26 18:07","0:24:28","Location","B9"
"L3","Sants","19594","2023-5-26 18:07","0:00:19","Instagram","B9"
"L3","Sants","19595","2023-5-26 18:07","0:00:12","Location","B9"
"L5","Eixample","19596","2023-5-26 18:35","1:18:08","Website","B9"
"L7","Poblenou","19597","2023-5-26 18:35","0:00:11","Offers","B9"
"L6","Sarria","19598","2023-5-26 19:53","0:00:05","Ambience","B9"
"L3","Sants","19599","2023-5-27 6:59","0:00:02","Instagram","B5"
"L5","Eixample","19600","2023-5-27 7:00","0:00:03","Menu","B5"
"L1","Barceloneta","19601","2023-5-27 7:00","0:00:08","Location","B5"
"L3","Sants","19602","2023-5-27 7:01","0:00:03","Speciality Offerings","B5"
"L4","Gracia","19603","2023-5-27 7:01","0:00:03","Website","B5"
"L7","Poblenou","19604","2023-5-27 7:02","0:00:03","Menu","B5"
"L1","Barceloneta","19605","2023-5-27 7:03","0:00:02","Accessability","B5"
"L5","Eixample","19606","2023-5-27 7:03","0:00:02","Offers","B5"
"L1","Barceloneta","19607","2023-5-27 7:04","0:00:04","Offers","B5"
"L2","El Born","19608","2023-5-27 7:05","0:00:24","Location","B5"
"L3","Sants","19609","2023-5-27 7:06","0:00:23","Location","B5"
"L5","Eixample","19610","2023-5-27 7:19","0:00:03","Website","B5"
"L2","El Born","19611","2023-5-27 7:20","0:00:30","Website","B5"
"L1","Barceloneta","19612","2023-5-27 7:20","0:00:05","Offers","B5"
"L2","El Born","19613","2023-5-27 7:20","0:00:09","Menu","B5"
"L7","Poblenou","19614","2023-5-27 7:55","0:00:15","Instagram","B5"
"L2","El Born","19615","2023-5-27 7:56","0:09:28","Instagram","B5"
"L1","Barceloneta","19616","2023-5-27 8:06","0:01:16","Location","B2"
"L1","Barceloneta","19617","2023-5-27 8:08","0:54:19","Location","B2"
"L7","Poblenou","19618","2023-5-27 12:40","0:19:32","Instagram","B5"
"L1","Barceloneta","19619","2023-5-27 13:01","0:57:54","Speciality Offerings","B5"
"L4","Gracia","19620","2023-5-27 15:05","0:14:33","Accessability","B2"
"L5","Eixample","19621","2023-5-27 15:14","0:07:41","Website","B5"
"L6","Sarria","19622","2023-5-27 15:43","1:05:47","Instagram","B5"
"L1","Barceloneta","19623","2023-5-27 18:37","0:03:27","Accessability","B9"
"L1","Barceloneta","19624","2023-5-27 18:41","0:21:59","Menu","B9"
"L3","Sants","19625","2023-5-27 19:03","0:03:05","Accessability","B9"
"L2","El Born","19626","2023-5-28 0:27","0:26:12","Ambience","B5"
"L1","Barceloneta","19627","2023-5-28 4:48","0:00:05","Instagram","B2"
"L7","Poblenou","19628","2023-5-28 4:49","0:03:01","Careers","B2"
"L1","Barceloneta","19629","2023-5-28 4:53","0:01:12","Website","B2"
"L3","Sants","19630","2023-5-28 4:55","0:06:21","Menu","B2"
"L4","Gracia","19631","2023-5-28 5:02","0:15:44","Accessability","B2"
"L3","Sants","19632","2023-5-28 5:18","0:05:15","Instagram","B2"
"L2","El Born","19633","2023-5-28 7:52","0:00:47","Website","B2"
"L4","Gracia","19634","2023-5-28 7:52","0:00:06","Speciality Offerings","B2"
"L6","Sarria","19635","2023-5-28 7:53","0:00:10","Website","B2"
"L7","Poblenou","19636","2023-5-28 7:54","0:00:03","Instagram","B2"
"L2","El Born","19637","2023-5-28 7:54","0:00:09","Location","B2"
"L1","Barceloneta","19638","2023-5-28 7:55","0:22:13","Instagram","B2"
"L3","Sants","19639","2023-5-28 7:55","0:00:10","Speciality Offerings","B2"
"L3","Sants","19640","2023-5-28 8:18","0:16:14","Location","B2"
"L4","Gracia","19641","2023-5-28 14:52","0:00:03","Website","B5"
"L4","Gracia","19642","2023-5-28 14:53","0:00:06","Location","B5"
"L1","Barceloneta","19643","2023-5-28 14:54","0:53:51","Website","B5"
"L2","El Born","19644","2023-5-28 14:58","0:00:06","Website","B2"
"L7","Poblenou","19645","2023-5-28 14:59","0:20:27","Location","B2"
"L1","Barceloneta","19646","2023-5-28 15:20","0:00:01","Instagram","B2"
"L1","Barceloneta","19647","2023-5-28 16:17","0:31:38","Location","B5"
"L1","Barceloneta","19648","2023-5-28 16:25","0:08:07","Instagram","B4"
"L7","Poblenou","19649","2023-5-28 16:25","0:00:06","Location","B4"
"L7","Poblenou","19650","2023-5-28 23:09","0:05:02","Website","B5"
"L2","El Born","19651","2023-5-28 23:09","0:00:23","Accessability","B5"
"L5","Eixample","19652","2023-5-28 23:20","0:53:49","Instagram","B5"
"L6","Sarria","19653","2023-5-29 0:25","0:37:47","Offers","B5"
"L2","El Born","19654","2023-5-29 1:03","0:01:13","Menu","B5"
"L1","Barceloneta","19655","2023-5-29 4:12","0:16:30","Instagram","B2"
"L7","Poblenou","19656","2023-5-29 4:12","0:00:03","Accessability","B2"
"L1","Barceloneta","19657","2023-5-29 4:30","0:00:04","Location","B2"
"L2","El Born","19658","2023-5-29 8:45","0:04:31","Website","B5"
"L7","Poblenou","19659","2023-5-29 9:47","0:00:55","Location","B5"
"L3","Sants","19660","2023-5-29 15:02","0:06:09","Location","B5"
"L7","Poblenou","19661","2023-5-29 15:10","0:08:31","Ambience","B5"
"L3","Sants","19662","2023-5-29 15:21","0:28:54","Speciality Offerings","B5"
"L1","Barceloneta","19663","2023-5-29 15:30","0:06:42","Accessability","B9"
"L4","Gracia","19664","2023-5-29 16:21","0:16:17","Website","B9"
"L1","Barceloneta","19665","2023-5-29 16:38","0:20:37","Website","B9"
"L5","Eixample","19666","2023-5-29 16:58","0:02:06","Speciality Offerings","B9"
"L1","Barceloneta","19667","2023-5-29 17:03","0:11:04","Ambience","B9"
"L2","El Born","19668","2023-5-29 18:28","0:19:41","Careers","B9"
"L3","Sants","19669","2023-5-29 18:52","0:02:52","Speciality Offerings","B9"
"L1","Barceloneta","19670","2023-5-30 7:54","0:02:24","Ratings","B5"
"L7","Poblenou","19671","2023-5-30 7:58","0:00:08","Ambience","B5"
"L6","Sarria","19672","2023-5-30 7:59","0:09:51","Website","B5"
"L7","Poblenou","19673","2023-5-30 7:59","0:00:09","Careers","B5"
"L2","El Born","19674","2023-5-30 13:59","0:00:16","Speciality Offerings","B9"
"L7","Poblenou","19675","2023-5-30 13:59","0:00:07","Speciality Offerings","B9"
"L2","El Born","19676","2023-5-30 14:00","0:04:54","Instagram","B9"
"L1","Barceloneta","19677","2023-5-30 14:05","0:08:19","Location","B9"
"L2","El Born","19678","2023-5-30 14:13","0:21:28","Website","B9"
"L2","El Born","19679","2023-5-30 14:16","0:17:22","Quiet","B5"
"L3","Sants","19680","2023-5-30 14:35","0:21:19","Website","B9"
"L5","Eixample","19681","2023-5-30 14:56","0:21:41","Website","B9"
"L3","Sants","19682","2023-5-30 15:06","0:00:07","Website","B5"
"L7","Poblenou","19683","2023-5-30 15:07","0:03:25","Instagram","B5"
"L6","Sarria","19684","2023-5-30 15:22","0:59:09","Location","B5"
"L3","Sants","19685","2023-5-30 15:45","0:21:30","Careers","B9"
"L4","Gracia","19686","2023-5-30 16:06","0:20:27","Offers","B9"
"L2","El Born","19687","2023-5-30 16:50","0:01:04","Instagram","B9"
"L2","El Born","19688","2023-5-30 16:51","0:12:51","Instagram","B9"
"L2","El Born","19689","2023-5-30 19:05","0:05:24","Careers","B9"
"L6","Sarria","19690","2023-5-30 20:42","0:00:30","Instagram","B9"
"L1","Barceloneta","19691","2023-5-30 20:43","0:00:29","Ambience","B9"
"L3","Sants","19692","2023-5-30 20:45","0:00:53","Website","B9"
"L3","Sants","19693","2023-5-30 20:46","0:00:09","Instagram","B9"
"L1","Barceloneta","19694","2023-5-31 9:36","0:18:13","Menu","B9"
"L5","Eixample","19695","2023-5-31 9:57","0:03:19","Instagram","B9"
"L6","Sarria","19696","2023-5-31 13:51","0:00:34","Accessability","B5"
"L2","El Born","19697","2023-5-31 13:53","0:23:11","Location","B5"
"L3","Sants","19698","2023-5-31 15:18","0:31:23","Ambience","B5"
"L2","El Born","19699","2023-5-31 15:57","0:00:12","Price","B5"
"L7","Poblenou","19700","2023-5-31 15:59","0:00:06","Instagram","B5"
"L1","Barceloneta","19701","2023-5-31 16:01","0:01:49","Menu","B5"
"L3","Sants","19702","2023-5-31 16:05","0:00:03","Instagram","B5"
"L2","El Born","19703","2023-5-31 16:09","0:09:06","Accessability","B5"
"L7","Poblenou","19704","2023-5-31 16:19","0:00:30","Instagram","B5"
"L5","Eixample","19705","2023-5-31 16:20","0:00:08","Location","B5"
"L3","Sants","19706","2023-5-31 16:22","0:32:20","Careers","B5"
"L1","Barceloneta","19707","2023-5-31 18:59","0:19:50","Location","B9"
"L5","Eixample","19708","2023-5-31 19:22","0:11:50","Website","B9"
"L4","Gracia","19709","2023-5-31 19:22","0:00:04","Location","B9"
"L7","Poblenou","19710","2023-5-31 19:22","0:00:02","Location","B9"
"L2","El Born","19711","2023-5-31 19:22","0:00:02","Instagram","B9"
"L2","El Born","19712","2023-6-1 3:28","0:40:06","Website","B9"
"L2","El Born","19713","2023-6-1 14:42","0:01:37","Website","B5"
"L6","Sarria","19714","2023-6-1 14:56","0:02:37","Ambience","B5"
"L3","Sants","19715","2023-6-1 15:02","0:14:32","Instagram","B5"
"L2","El Born","19716","2023-6-1 15:20","0:50:39","Instagram","B5"
"L2","El Born","19717","2023-6-1 18:47","0:10:45","Menu","B9"
"L5","Eixample","19718","2023-6-1 18:57","0:14:11","Speciality Offerings","B9"
"L5","Eixample","19719","2023-6-2 16:27","0:08:37","Instagram","B9"
"L1","Barceloneta","19720","2023-6-2 16:39","0:04:51","Instagram","B9"
"L4","Gracia","19721","2023-6-2 16:45","0:21:27","Offers","B9"
"L2","El Born","19722","2023-6-4 17:28","0:02:52","Menu","B9"
"L7","Poblenou","19723","2023-6-4 17:28","0:00:11","Menu","B9"
"L3","Sants","19724","2023-6-4 17:31","0:17:15","Instagram","B9"
"L5","Eixample","19725","2023-6-4 17:49","0:05:01","Ratings","B9"
"L6","Sarria","19726","2023-6-4 17:54","0:21:55","Instagram","B9"
"L4","Gracia","19727","2023-6-4 18:16","0:00:04","Menu","B9"
"L7","Poblenou","19728","2023-6-5 4:08","0:00:37","Website","B2"
"L7","Poblenou","19729","2023-6-5 4:09","0:19:32","Ambience","B2"
"L7","Poblenou","19730","2023-6-5 4:31","0:00:04","Instagram","B2"
"L6","Sarria","19731","2023-6-5 15:05","0:00:31","Offers","B2"
"L6","Sarria","19732","2023-6-5 15:06","0:00:13","Location","B2"
"L1","Barceloneta","19733","2023-6-5 15:06","0:00:24","Instagram","B2"
"L5","Eixample","19734","2023-6-5 17:25","0:00:06","Menu","B9"
"L2","El Born","19735","2023-6-5 17:26","0:01:08","Website","B9"
"L2","El Born","19736","2023-6-5 17:26","0:00:20","Careers","B9"
"L7","Poblenou","19737","2023-6-5 17:31","0:00:01","Accessability","B9"
"L2","El Born","19738","2023-6-6 13:02","0:03:25","Website","B5"
"L2","El Born","19739","2023-6-6 16:00","0:00:20","Speciality Offerings","B5"
"L2","El Born","19740","2023-6-6 16:01","0:00:06","Website","B5"
"L5","Eixample","19741","2023-6-6 16:02","0:22:33","Speciality Offerings","B5"
"L3","Sants","19742","2023-6-6 16:28","0:07:39","Menu","B5"
"L1","Barceloneta","19743","2023-6-6 16:35","0:31:17","Ambience","B5"
"L3","Sants","19744","2023-6-6 16:35","0:00:05","Location","B5"
"L2","El Born","19745","2023-6-7 0:40","0:02:49","Speciality Offerings","B5"
"L7","Poblenou","19746","2023-6-7 12:24","0:13:12","Menu","B5"
"L3","Sants","19747","2023-6-7 19:33","0:00:20","Location","B5"
"L5","Eixample","19748","2023-6-7 19:33","0:00:05","Instagram","B5"
"L1","Barceloneta","19749","2023-6-7 19:34","0:00:06","Offers","B5"
"L7","Poblenou","19750","2023-6-7 19:34","0:00:09","Website","B5"
